OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_CAL1,SOL_PH1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_CAL2,SOL_PH2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_CAL3,SOL_PH3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_CAL4,SOL_PH4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_CAL5,SOL_PH5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_CAL6,SOL_PH6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_CAL7,SOL_PH7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_CAL8,SOL_PH8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_CAL9,SOL_PH9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL10,SOL_PH10
416,,1,s416,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,,1,s417,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,,1,s418,,1,3,B,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,,1,s419,,1,3,C,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,,1,s420,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,,1,s421,,1,3,B,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,,1,s422,,1,3,C,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.64838281202893,0.0984838376005874,13.5701486443436,0.0755813953488372,1.1505,3.457,95.3925,0,0.209984638319882,0.0923513756138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,,1,s423,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,,1,s424,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,,1,s425,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,,1,s426,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,,1,s427,,1,3,B,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,,1,s428,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,,1,s429,,1,3,B,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.65831980514095,0.0953302965471802,14.9505008290582,0.0581395348837209,1.1505,3.457,95.3925,0,0.210375012658251,0.0923655628580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,,1,s430,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,,1,s431,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,,1,s432,,1,3,D,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,,1,s433,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,,1,s434,,1,3,D,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,,1,s435,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,,1,s436,,1,3,B,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,,1,s437,,1,3,A,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,,1,s438,,1,3,B,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,,1,s439,,1,3,C,1500,0.5,0.5,,250,1.47581034580998,0.161241242845656,15.0115978533906,0.831395348837209,2.65357142857143,10.0364285714286,87.31,0,0.170617354977263,0.118936537729431,0,0,0,750,1.55441284402307,0.155943865595504,14.4262940018536,0.412790697674419,2.65357142857143,10.0364285714286,87.31,0,0.176464326063052,0.123836796205233,0,0,0,1500,1.66247759774322,0.135122622994506,12.1922274343396,0.0755813953488372,2.65357142857143,10.0364285714286,87.31,0,0.190722041204612,0.124786266806068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,,1,s440,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.67241459085524,0.129633164127573,13.8363030639639,0.0581395348837209,2.65357142857143,10.0364285714286,87.31,0,0.191761405904488,0.124805436777548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,,1,s441,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.67241459085524,0.129633164127573,13.8363030639639,0.0581395348837209,2.65357142857143,10.0364285714286,87.31,0,0.191761405904488,0.124805436777548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,,1,s442,,1,3,A,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.67241459085524,0.129633164127573,13.8363030639639,0.0581395348837209,2.65357142857143,10.0364285714286,87.31,0,0.191761405904488,0.124805436777548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,,1,s443,,1,3,B,1500,0.5,0.5,,250,1.51091483304338,0.166618536411405,20.9183233371921,0.627906976744186,2.65357142857143,10.0364285714286,87.31,0,0.170545108749091,0.122097471893033,0,0,0,750,1.57857152115019,0.147968757325,17.7147387817601,0.313953488372093,2.65357142857143,10.0364285714286,87.31,0,0.179089234569414,0.124269244458424,0,0,0,1500,1.67241459085524,0.129633164127573,13.8363030639639,0.0581395348837209,2.65357142857143,10.0364285714286,87.31,0,0.191761405904488,0.124805436777548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
